订单号,交易流水号,刷卡时间,交易金额(元),线路号,车辆编号,票价(元)
U17C00924201802262041102810,204109247161,2018/2/26 20:41:10,2.00,11,3072,2.00
U17B00743201802262041082012,204109250251,2018/2/26 20:41:08,1.00,46,2286,1.00
U17B00804201802262041090616,204109250045,2018/2/26 20:41:09,1.00,3,770,1.00
U17B00431201802262041202318,204121250253,2018/2/26 20:41:20,2.00,40,1636,2.00
U17A01204201802262041218980,204122249861,2018/2/26 20:41:21,2.00,10,1403,2.00
U17B00435201802262041209885,204121249062,2018/2/26 20:41:20,2.00,44,2105,2.00
U17B00530201802262041212046,204122250048,2018/2/26 20:41:21,1.00,48,695,1.00
U17A01180201802262041223152,204123245186,2018/2/26 20:41:22,2.00,102,645,2.00
U17700036201802262041233384,204126246575,2018/2/26 20:41:23,2.00,40,1638,2.00
U17B00414201802262041290078,204129248661,2018/2/26 20:41:29,2.00,59,2093,2.00
U17B00479201802262041271500,204129248662,2018/2/26 20:41:27,2.00,8,2055,2.00
U17B00804201802262041281836,204130247722,2018/2/26 20:41:28,1.00,3,770,1.00
U17700036201802262041316934,204133248862,2018/2/26 20:41:31,2.00,40,1638,2.00
U17B00435201802262041312443,204132249862,2018/2/26 20:41:31,2.00,44,2105,2.00
U17C00830201802262041359794,204135249267,2018/2/26 20:41:35,2.00,19,3085,2.00
U17A01204201802262041352266,204136247724,2018/2/26 20:41:35,2.00,10,1403,2.00
U17B00272201802262041368462,204136247725,2018/2/26 20:41:36,2.00,801,2032,2.00
U17B00282201802262041351716,204137251217,2018/2/26 20:41:35,2.00,807,2434,2.00
U17B00467201802262041377170,204138249653,2018/2/26 20:41:37,2.00,44,2131,2.00
U17B00272201802262041387744,204139251220,2018/2/26 20:41:38,2.00,801,2032,2.00
U17B00467201802262041391614,204140247532,2018/2/26 20:41:39,2.00,44,2131,2.00
U17A01098201802262041408116,204141246361,2018/2/26 20:41:40,2.00,74,1605,2.00
U17B00272201802262041410916,204142246154,2018/2/26 20:41:41,2.00,801,2032,2.00
U17B00435201802262041406328,204142250632,2018/2/26 20:41:40,2.00,44,2105,2.00
U17B00804201802262041420092,204142248077,2018/2/26 20:41:42,1.00,3,770,1.00
U17B00790201802262041430117,204144247342,2018/2/26 20:41:43,0.50,17,1157,1.00
U17B00223201802262041445624,204145247343,2018/2/26 20:41:44,2.00,27,844,2.00
U17B00786201802262041460300,204146245191,2018/2/26 20:41:46,1.00,3,778,1.00
U17A01204201802262041466848,204147249864,2018/2/26 20:41:46,2.00,10,1403,2.00
U17A01243201802262041467562,204147246155,2018/2/26 20:41:46,2.00,6,1478,2.00
U17B00790201802262041470118,204148248268,2018/2/26 20:41:47,0.50,17,1157,1.00
U17A01098201802262041487156,204148245587,2018/2/26 20:41:48,2.00,74,1605,2.00
U17B00715201802262041507684,204148246156,2018/2/26 20:41:50,2.00,13,2010,2.00
U17B00245201802262041481826,204149249460,2018/2/26 20:41:48,2.00,102,670,2.00
U17B00786201802262041493396,204150249461,2018/2/26 20:41:49,1.00,3,778,1.00
U17A01243201802262041505964,204151247730,2018/2/26 20:41:50,2.00,6,1478,2.00
U17B00223201802262041501290,204151247535,2018/2/26 20:41:50,2.00,27,844,2.00
U17B00790201802262041523204,204153246580,2018/2/26 20:41:52,1.00,17,1157,1.00
U17900665201802262041555826,204155250257,2018/2/26 20:41:55,2.00,10,1418,2.00
U17B00804201802262041562530,204156246582,2018/2/26 20:41:56,1.00,3,770,1.00
U17A00313201802262041565690,204157248479,2018/2/26 20:41:56,2.00,6,1474,2.00
U17900665201802262041590639,204159246160,2018/2/26 20:41:59,2.00,10,1418,2.00
U17A00313201802262041594100,204200245193,2018/2/26 20:41:59,2.00,6,1474,2.00
U17B00252201802262042005962,204201251033,2018/2/26 20:42:00,2.00,321,1935,2.00
U17A00813201802262042026964,204202251222,2018/2/26 20:42:02,2.00,801,2026,2.00
U17C00946201802262042040058,204202249275,2018/2/26 20:42:04,0.01,51,3110,2.00
U17B00790201802262042018944,204202247344,2018/2/26 20:42:01,1.00,17,1157,1.00
U17A00313201802262042044443,204205246162,2018/2/26 20:42:04,2.00,6,1474,2.00
U17B00790201802262042040966,204205245986,2018/2/26 20:42:04,1.00,17,1157,1.00
U17B00332201802262042086112,204208249660,2018/2/26 20:42:08,1.00,40,1506,1.00
U17B00790201802262042135666,204214251225,2018/2/26 20:42:13,1.00,17,1157,1.00
U17900633201802262042158584,204216246759,2018/2/26 20:42:15,2.00,10,1423,2.00
U17900308201802262042193294,204220249079,2018/2/26 20:42:19,2.00,6,1479,2.00
U17B00509201802262042211476,204220250470,2018/2/26 20:42:21,1.00,13,1325,1.00
U17A00813201802262042229712,204222247538,2018/2/26 20:42:22,2.00,801,2026,2.00
U17C01439201802262042247972,204224248670,2018/2/26 20:42:24,2.00,11,3082,2.00
U17B00580201802262042245870,204225246366,2018/2/26 20:42:24,2.00,4,1612,2.00
U17900078201802262042268240,204226250642,2018/2/26 20:42:26,2.00,39,1457,2.00
U17B00743201802262042290294,204230246589,2018/2/26 20:42:29,1.00,46,2286,1.00
U17B00447201802262042300844,204230246590,2018/2/26 20:42:30,2.00,807,2418,2.00
U17900050201802262042313386,204233249472,2018/2/26 20:42:31,2.00,6,1471,2.00
U17C01235201802262042385658,204238248870,2018/2/26 20:42:38,2.00,33,3101,2.00
U17B00496201802262042402428,204240249666,2018/2/26 20:42:40,2.00,69,2441,2.00
U17C01235201802262042417188,204242249667,2018/2/26 20:42:41,2.00,33,3101,2.00
U17C01439201802262042410392,204241245596,2018/2/26 20:42:41,2.00,11,3082,2.00
U17A00389201802262042417484,204242248675,2018/2/26 20:42:41,2.00,39,1447,2.00
U17B00804201802262042429640,204242249475,2018/2/26 20:42:42,1.00,3,770,1.00
U17A00401201802262042457630,204246248677,2018/2/26 20:42:45,2.00,1,829,2.00
U17A00401201802262042509360,204251247918,2018/2/26 20:42:50,2.00,1,829,2.00
U17A00401201802262042525992,204254250647,2018/2/26 20:42:52,2.00,1,829,2.00
U17900427201802262042520774,204255247359,2018/2/26 20:42:52,2.00,39,1454,2.00
U17C01094201802262042548921,204254248873,2018/2/26 20:42:54,2.00,19,3095,2.00
U17A00401201802262042552140,204256250648,2018/2/26 20:42:55,2.00,1,829,2.00
U17A00447201802262042575170,204258251044,2018/2/26 20:42:57,2.00,39,1448,2.00
U17B00460201802262042573970,204300246379,2018/2/26 20:42:57,2.00,44,2132,2.00
U17B00372201802262043018242,204302247187,2018/2/26 20:43:01,2.00,805,2143,2.00
U17B00414201802262043027574,204302248284,2018/2/26 20:43:02,2.00,59,2093,2.00
U17900309201802262043031528,204302250065,2018/2/26 20:43:03,2.00,10,1405,2.00
U17B00543201802262043046338,204305251605,2018/2/26 20:43:04,1.00,75,1334,1.00
U17900076201802262043051990,204306247737,2018/2/26 20:43:05,2.00,36,1640,2.00
U17900734201802262043053156,204305249288,2018/2/26 20:43:05,2.00,36,1467,2.00
U17B00715201802262043035154,204305248094,2018/2/26 20:43:03,2.00,13,2010,2.00
U17B00414201802262043060068,204306251423,2018/2/26 20:43:06,2.00,59,2093,2.00
U17B00689201802262043057546,204306251606,2018/2/26 20:43:05,1.00,12,1110,1.00
U17A00447201802262043051576,204306246596,2018/2/26 20:43:05,2.00,39,1448,2.00
U17B00333201802262043077262,204307250264,2018/2/26 20:43:07,1.00,92,1211,1.00
U17B00657201802262043075114,204307250839,2018/2/26 20:43:07,2.00,328,601,2.00
U17B00715201802262043052648,204308250840,2018/2/26 20:43:05,2.00,13,2010,2.00
U17B00821201802262043048991,204306251801,2018/2/26 20:43:04,2.00,69,2443,2.00
U17B00341201802262043072184,204308250067,2018/2/26 20:43:07,2.00,4,1624,2.00
U17B00414201802262043087042,204308248876,2018/2/26 20:43:08,2.00,59,2093,2.00
U17900734201802262043099174,204309248095,2018/2/26 20:43:09,2.00,36,1467,2.00
U17A00401201802262043091498,204310248498,2018/2/26 20:43:09,2.00,1,829,2.00
U17A00447201802262043090240,204310248497,2018/2/26 20:43:09,2.00,39,1448,2.00
U17900076201802262043105910,204311246766,2018/2/26 20:43:10,2.00,36,1640,2.00
U17900309201802262043120550,204311245797,2018/2/26 20:43:12,2.00,10,1405,2.00
U17900734201802262043112596,204311250266,2018/2/26 20:43:11,2.00,36,1467,2.00
U17B00396201802262043090520,204310247361,2018/2/26 20:43:09,2.00,5,850,2.00
U17A00490201802262043111562,204312247189,2018/2/26 20:43:11,2.00,39,1446,2.00
U17A00401201802262043118578,204313251047,2018/2/26 20:43:11,2.00,1,829,2.00
U17900734201802262043155686,204315250650,2018/2/26 20:43:15,2.00,36,1467,2.00
U17B00414201802262043145436,204314248097,2018/2/26 20:43:14,2.00,59,2093,2.00
U17A00447201802262043130371,204314250842,2018/2/26 20:43:13,2.00,39,1448,2.00
U17900710201802262043168066,204317250843,2018/2/26 20:43:16,2.00,10,1407,2.00
U17900734201802262043173566,204317251048,2018/2/26 20:43:17,2.00,36,1467,2.00
U17B00333201802262043170530,204317251608,2018/2/26 20:43:17,1.00,92,1211,1.00
U17A00490201802262043173456,204318246980,2018/2/26 20:43:17,2.00,39,1446,2.00
U17A00241201802262043233060,204324252200,2018/2/26 20:43:23,1.00,3,766,1.00
U17900309201802262043245316,204324245799,2018/2/26 20:43:24,2.00,10,1405,2.00
U17B00715201802262043227350,204324251425,2018/2/26 20:43:22,2.00,13,2010,2.00
U17B00414201802262043259366,204325252003,2018/2/26 20:43:25,2.00,59,2093,2.00
U17B00633201802262043230085,204325247362,2018/2/26 20:43:23,1.00,40,1633,2.00
U17900734201802262043268670,204326246767,2018/2/26 20:43:26,2.00,36,1467,2.00
U17B00333201802262043255982,204326251049,2018/2/26 20:43:25,1.00,92,1211,1.00
U17B00435201802262043251922,204328247363,2018/2/26 20:43:25,2.00,44,2105,2.00
U17B00467201802262043297972,204331252006,2018/2/26 20:43:29,2.00,44,2131,2.00
U17B00715201802262043288164,204330247924,2018/2/26 20:43:28,2.00,13,2010,2.00
U17B00414201802262043325846,204332247926,2018/2/26 20:43:32,2.00,59,2093,2.00
U17A01206201802262043357554,204333251611,2018/2/26 20:43:35,2.00,36,1463,2.00
U17A00861201802262043379732,204336246386,2018/2/26 20:43:37,2.00,321,1197,2.00
U17A00241201802262043400050,204341249089,2018/2/26 20:43:40,1.00,3,766,1.00
U17B00435201802262043395380,204340249678,2018/2/26 20:43:39,2.00,44,2105,2.00
U17900640201802262043405246,204341247367,2018/2/26 20:43:40,2.00,10,1417,2.00
U17B00467201802262043415094,204342251613,2018/2/26 20:43:41,2.00,44,2131,2.00
U17B00715201802262043392192,204341249485,2018/2/26 20:43:39,2.00,13,2010,2.00
U17A00430201802262043445624,204345251806,2018/2/26 20:43:44,2.00,102,643,2.00
U17B00467201802262043465380,204347251232,2018/2/26 20:43:46,2.00,44,2131,2.00
U17900309201802262043503586,204350251233,2018/2/26 20:43:50,2.00,10,1405,2.00
U17B00467201802262043485322,204350249883,2018/2/26 20:43:48,2.00,44,2131,2.00
U17B00435201802262043526611,204353247744,2018/2/26 20:43:52,2.00,44,2105,2.00
U17A00241201802262043540094,204355249682,2018/2/26 20:43:54,0.50,3,766,1.00
U17B00791201802262043538042,204354248105,2018/2/26 20:43:53,1.00,80,680,1.00
U17B00823201802262043546948,204356247197,2018/2/26 20:43:54,2.00,39,1435,2.00
U17B00834201802262043568804,204357250271,2018/2/26 20:43:56,1.00,58,1508,1.00
U17B00754201802262043576524,204358251237,2018/2/26 20:43:57,1.00,6,1493,1.00
U17900309201802262044000563,204359247370,2018/2/26 20:44:00,2.00,10,1405,2.00
U17C01065201802262044036304,204401251055,2018/2/26 20:44:03,2.00,51,3109,2.00
U17B00786201802262044028436,204402251614,2018/2/26 20:44:02,1.00,3,778,1.00
U17900633201802262044032506,204404249093,2018/2/26 20:44:03,2.00,10,1423,2.00
U17900719201802262044046182,204404252405,2018/2/26 20:44:04,2.00,1,823,2.00
U17C00830201802262044042456,204404248688,2018/2/26 20:44:04,2.00,19,3085,2.00
U17900309201802262044083020,204408246390,2018/2/26 20:44:08,2.00,10,1405,2.00
U17B00873201802262044074078,204408246771,2018/2/26 20:44:07,1.00,52,1164,1.00
U17C01065201802262044106756,204408252012,2018/2/26 20:44:10,2.00,51,3109,2.00
U17B00822201802262044137232,204413250659,2018/2/26 20:44:13,1.00,12,1111,1.00
U17B00873201802262044139070,204414250487,2018/2/26 20:44:13,1.00,52,1164,1.00
U17B00812201802262044219750,204421249686,2018/2/26 20:44:21,2.00,328,603,2.00
U17801935201802262044242965,204424252206,2018/2/26 20:44:24,1.00,35,787,1.00
U17900308201802262044230134,204424249491,2018/2/26 20:44:23,1.00,6,1479,2.00
U17B00715201802262044230058,204425246391,2018/2/26 20:44:23,1.00,13,2010,2.00
U17900710201802262044269208,204427246775,2018/2/26 20:44:26,2.00,10,1407,2.00
U17900308201802262044270135,204428251240,2018/2/26 20:44:27,1.00,6,1479,2.00
U17B00743201802262044280192,204429249493,2018/2/26 20:44:28,1.00,46,2286,1.00
U17900308201802262044348124,204435249096,2018/2/26 20:44:34,2.00,6,1479,2.00
U17A00813201802262044354890,204435251058,2018/2/26 20:44:35,2.00,801,2026,2.00
U17900308201802262044367496,204436250491,2018/2/26 20:44:36,2.00,6,1479,2.00
U17C01126201802262044362972,204435251620,2018/2/26 20:44:36,2.00,19,3093,2.00
U17C01170201802262044349570,204436251812,2018/2/26 20:44:34,2.00,33,3099,2.00
U17801935201802262044406142,204440252602,2018/2/26 20:44:40,1.00,35,787,1.00
U17B00414201802262044400462,204440249304,2018/2/26 20:44:40,2.00,59,2093,2.00
U17B00414201802262044436354,204443251433,2018/2/26 20:44:43,2.00,59,2093,2.00
U17C01170201802262044449334,204446249097,2018/2/26 20:44:44,2.00,33,3099,2.00
U17B00414201802262044463282,204446251243,2018/2/26 20:44:46,2.00,59,2093,2.00
U17A00813201802262044482282,204448247749,2018/2/26 20:44:48,2.00,801,2026,2.00
U17C01170201802262044520988,204453247557,2018/2/26 20:44:52,2.00,33,3099,2.00
U17A00389201802262044547786,204455247940,2018/2/26 20:44:54,2.00,39,1447,2.00
U17C01094201802262044560071,204456247751,2018/2/26 20:44:56,2.00,19,3095,2.00
U17B00252201802262044574266,204457251816,2018/2/26 20:44:57,2.00,321,1935,2.00
U17C01094201802262044589212,204458251817,2018/2/26 20:44:58,2.00,19,3095,2.00
U17B00743201802262044589402,204459249308,2018/2/26 20:44:58,1.00,46,2286,1.00
U17B00341201802262044592772,204500249101,2018/2/26 20:44:59,2.00,4,1624,2.00
U17C01094201802262045010530,204501248701,2018/2/26 20:45:01,2.00,19,3095,2.00
U17C01170201802262044593344,204501246397,2018/2/26 20:44:59,2.00,33,3099,2.00
U17900108201802262045013802,204502249309,2018/2/26 20:45:01,2.00,6,1470,2.00
U17B00157201802262045027060,204504248112,2018/2/26 20:45:02,2.00,5,859,2.00
U17B00474201802262045054034,204506249887,2018/2/26 20:45:05,2.00,10,1421,2.00
U17B00657201802262045063146,204506249888,2018/2/26 20:45:06,2.00,328,601,2.00
U17B00743201802262045033992,204504252411,2018/2/26 20:45:03,1.00,46,2286,1.00
U17B00341201802262045048506,204505251063,2018/2/26 20:45:04,2.00,4,1624,2.00
U17B00660201802262045060928,204506249690,2018/2/26 20:45:06,2.00,38,2086,2.00
U17B00825201802262045057150,204507246996,2018/2/26 20:45:05,1.00,12,1108,1.00
U17C01170201802262045065304,204508251247,2018/2/26 20:45:06,2.00,33,3099,2.00
U17B00341201802262045080097,204509252609,2018/2/26 20:45:08,1.00,4,1624,2.00
U17900108201802262045108690,204511246780,2018/2/26 20:45:10,2.00,6,1470,2.00
U17B00341201802262045110098,204513249310,2018/2/26 20:45:11,1.00,4,1624,2.00
U17900076201802262045130946,204514251627,2018/2/26 20:45:13,2.00,36,1640,2.00
U17B00414201802262045174330,204517248296,2018/2/26 20:45:17,2.00,59,2093,2.00
U17B00447201802262045160070,204516246399,2018/2/26 20:45:16,1.00,807,2418,2.00
U17B00660201802262045176602,204517251628,2018/2/26 20:45:17,2.00,38,2086,2.00
U17B00157201802262045217893,204522250672,2018/2/26 20:45:21,2.00,5,859,2.00
U17B00474201802262045201348,204522250496,2018/2/26 20:45:20,2.00,10,1421,2.00
U17B00661201802262045224390,204523249891,2018/2/26 20:45:22,2.00,27,2059,2.00
U17900076201802262045231862,204524250673,2018/2/26 20:45:23,2.00,36,1640,2.00
U17B00530201802262045246350,204524250092,2018/2/26 20:45:24,1.00,48,695,1.00
U17B00414201802262045257524,204525250674,2018/2/26 20:45:25,2.00,59,2093,2.00
U17A00490201802262045265902,204527250093,2018/2/26 20:45:26,2.00,39,1446,2.00
U17B00736201802262045305972,204528247565,2018/2/26 20:45:30,2.00,801,2151,2.00
U17B00825201802262045287132,204530251439,2018/2/26 20:45:28,1.00,12,1108,1.00
U17B00660201802262045322112,204533250500,2018/2/26 20:45:32,2.00,38,2086,2.00
U17B00736201802262045350254,204533251821,2018/2/26 20:45:35,2.00,801,2151,2.00
U17B00825201802262045353934,204537249104,2018/2/26 20:45:35,1.00,12,1108,1.00
U17B00157201802262045369819,204537249696,2018/2/26 20:45:36,2.00,5,859,2.00
U17B00736201802262045392310,204538249895,2018/2/26 20:45:39,2.00,801,2151,2.00
U17B00736201802262045421336,204541249698,2018/2/26 20:45:42,2.00,801,2151,2.00
U17B00543201802262045407364,204541251070,2018/2/26 20:45:40,1.00,75,1334,1.00
U17B00797201802262045449410,204544251253,2018/2/26 20:45:44,1.00,76,983,1.00
U17B00660201802262045467576,204546251823,2018/2/26 20:45:46,2.00,38,2086,2.00
U17B00723201802262045458117,204545251071,2018/2/26 20:45:45,2.00,69,2440,2.00
U17601707201802262045490057,204549248894,2018/2/26 20:45:49,1.00,59,2092,2.00
U17B00754201802262045500448,204551249501,2018/2/26 20:45:50,1.00,6,1493,1.00
U17900078201802262045530098,204553251446,2018/2/26 20:45:53,1.00,39,1457,2.00
U17B00723201802262045538190,204553253001,2018/2/26 20:45:53,2.00,69,2440,2.00
U17B00736201802262045584978,204557252025,2018/2/26 20:45:58,2.00,801,2151,2.00
U17B00657201802262045581335,204557251260,2018/2/26 20:45:58,2.00,328,601,2.00
U17B00660201802262045567856,204557251259,2018/2/26 20:45:56,2.00,38,2086,2.00
U17B00660201802262046054374,204605249110,2018/2/26 20:46:05,2.00,38,2086,2.00
U17A00447201802262046067464,204606250098,2018/2/26 20:46:06,2.00,39,1448,2.00
U17A01206201802262046116224,204609251074,2018/2/26 20:46:11,2.00,36,1463,2.00
U17A00447201802262046119442,204612248124,2018/2/26 20:46:11,2.00,39,1448,2.00
U17A01206201802262046146574,204612249503,2018/2/26 20:46:14,2.00,36,1463,2.00
U17900078201802262046128513,204614251450,2018/2/26 20:46:12,2.00,39,1457,2.00
U17B00860201802262046128746,204613247959,2018/2/26 20:46:12,1.00,3,763,1.00
U17B00538201802262046138688,204615252619,2018/2/26 20:46:13,1.00,75,1338,1.00
U17A01206201802262046182030,204616249505,2018/2/26 20:46:18,2.00,36,1463,2.00
U17900243201802262046163734,204618250288,2018/2/26 20:46:16,2.00,6,1481,2.00
U17A00407201802262046199248,204619251453,2018/2/26 20:46:19,2.00,36,1459,2.00
U17B00248201802262046184717,204618252811,2018/2/26 20:46:18,2.00,40,1631,2.00
U17A01206201802262046225664,204620251637,2018/2/26 20:46:22,2.00,36,1463,2.00
U17B00703201802262046229776,204622250099,2018/2/26 20:46:22,2.00,y2,632,2.00
U17B00860201802262046217410,204621251265,2018/2/26 20:46:21,1.00,3,763,1.00
U17A01206201802262046271644,204625249319,2018/2/26 20:46:27,2.00,36,1463,2.00
U17B00389201802262046236684,204624252622,2018/2/26 20:46:23,1.00,35,788,1.00
U17B00460201802262046228514,204625247772,2018/2/26 20:46:22,2.00,44,2132,2.00
U17C00946201802262046261138,204625249508,2018/2/26 20:46:26,2.00,51,3110,2.00
U17B00282201802262046277792,204628247963,2018/2/26 20:46:27,2.00,807,2434,2.00
U17A00241201802262046290076,204630246796,2018/2/26 20:46:29,1.00,3,766,1.00
U17B00435201802262046283120,204629250506,2018/2/26 20:46:28,2.00,44,2105,2.00
U17A00381201802262046308356,204630248526,2018/2/26 20:46:30,2.00,39,1445,2.00
U17A00447201802262046297608,204630252225,2018/2/26 20:46:29,2.00,39,1448,2.00
U17C00830201802262046297980,204629251829,2018/2/26 20:46:29,2.00,19,3085,2.00
U17A00401201802262046302484,204632248527,2018/2/26 20:46:30,2.00,1,829,2.00
U17B00266201802262046290006,204630249510,2018/2/26 20:46:29,1.00,102,644,2.00
U17A00426201802262046324178,204632252226,2018/2/26 20:46:32,2.00,6,1473,2.00
U17A00490201802262046337534,204634252625,2018/2/26 20:46:33,2.00,39,1446,2.00
U17B00773201802262046354062,204634249321,2018/2/26 20:46:35,1.00,58,1490,1.00
U17A00490201802262046361604,204637249708,2018/2/26 20:46:36,2.00,39,1446,2.00
U17B00637201802262046362962,204637250294,2018/2/26 20:46:36,1.00,3,777,1.00
U17A00241201802262046394296,204640249512,2018/2/26 20:46:39,1.00,3,766,1.00
U17A00381201802262046408386,204641248904,2018/2/26 20:46:40,2.00,39,1445,2.00
U17B00773201802262046410487,204641249709,2018/2/26 20:46:41,1.00,58,1490,1.00
U17B00346201802262046424782,204643249910,2018/2/26 20:46:42,2.00,4,1621,2.00
U17B00414201802262046446018,204644247774,2018/2/26 20:46:44,2.00,59,2093,2.00
U17B00460201802262046400720,204643252228,2018/2/26 20:46:40,2.00,44,2132,2.00
